Freq,PSD,frecuencia predominante,Tension resultante media
173.6,3.35971E-05,181,26
190.1333333,3.19739E-05,181,26
206.6666667,3.62035E-05,181,26
223.2,2.26822E-05,181,26
239.7333333,2.47142E-05,181,26
256.2666667,3.03736E-05,181,26
272.8,2.67417E-05,181,26
289.3333333,3.03708E-05,181,26
305.8666667,2.2788E-05,181,26
322.4,2.73402E-05,181,26
338.9333333,2.46682E-05,181,26
355.4666667,9.65574E-07,181,26
372,1.78397E-05,181,26
388.5333333,9.20314E-06,181,26
405.0666667,1.71609E-05,181,26
421.6,1.19686E-05,181,26
438.1333333,3.09101E-05,181,26
454.6666667,2.53446E-05,181,26
471.2,1.9512E-05,181,26
487.7333333,2.44223E-05,181,26
8.2666667,0.000161025,181,26
24.8,6.16107E-07,181,26
41.3333333,8.55117E-06,181,26
57.8666667,0.000122834,181,26
74.4,3.93422E-08,181,26
90.9333333,7.53019E-06,181,26
107.4666667,1.72341E-05,181,26
124,1.06814E-05,181,26
140.5333333,5.12164E-06,181,26
157.0666667,2.16681E-06,181,26
173.6,2.15927E-06,181,26
190.1333333,5.8634E-08,181,26
206.6666667,9.22694E-07,181,26
223.2,1.48361E-06,181,26
239.7333333,1.66392E-07,181,26
256.2666667,8.29861E-07,181,26
272.8,1.63724E-06,181,26
289.3333333,2.87241E-06,181,26
305.8666667,4.38481E-09,181,26
322.4,1.46935E-06,181,26
338.9333333,4.47878E-07,181,26
355.4666667,1.49107E-07,181,26
372,1.47567E-06,181,26
388.5333333,2.92329E-07,181,26
405.0666667,1.9188E-06,181,26
421.6,1.17518E-07,181,26
438.1333333,4.3579E-06,181,26
454.6666667,1.27571E-06,181,26
471.2,9.88678E-07,181,26
487.7333333,2.30579E-07,181,26
8.2666667,3.81341E-05,181,26
24.8,3.40622E-06,181,26
41.3333333,6.79981E-06,181,26
57.8666667,1.32025E-05,181,26
74.4,8.25637E-07,181,26
90.9333333,6.37249E-06,181,26
107.4666667,1.69358E-07,181,26
124,9.27854E-07,181,26
140.5333333,4.04214E-06,181,26
157.0666667,3.17965E-06,181,26
173.6,1.52895E-06,181,26
190.1333333,4.15553E-07,181,26
206.6666667,2.0319E-08,181,26
223.2,5.36405E-07,181,26
239.7333333,2.45927E-07,181,26
256.2666667,8.00224E-06,181,26
272.8,5.30119E-07,181,26
289.3333333,1.7419E-06,181,26
305.8666667,8.49263E-08,181,26
322.4,1.13659E-06,181,26
338.9333333,9.00285E-06,181,26
355.4666667,4.17023E-06,181,26
372,7.5691E-07,181,26
388.5333333,2.33576E-06,181,26
405.0666667,1.14394E-06,181,26
421.6,4.44849E-07,181,26
438.1333333,3.39511E-08,181,26
454.6666667,1.06405E-08,181,26
471.2,5.39892E-07,181,26
487.7333333,2.24303E-08,181,26
8.2666667,2.20282E-05,254,27
24.8,0.00036725,254,27
41.3333333,0.000685853,254,27
57.8666667,6.45624E-05,254,27
74.4,0.000116472,254,27
90.9333333,2.74211E-06,254,27
107.4666667,4.11379E-05,254,27
124,2.08577E-05,254,27
140.5333333,1.30731E-05,254,27
157.0666667,3.33165E-05,254,27
173.6,1.32234E-05,254,27
190.1333333,2.18191E-05,254,27
206.6666667,2.49723E-05,254,27
223.2,2.08416E-05,254,27
239.7333333,3.05342E-05,254,27
256.2666667,2.79457E-05,254,27
272.8,2.65572E-05,254,27
289.3333333,4.13994E-05,254,27
305.8666667,2.90131E-05,254,27
322.4,2.08425E-05,254,27
338.9333333,2.27623E-05,254,27
355.4666667,1.88368E-05,254,27
372,5.34087E-05,254,27
388.5333333,1.72516E-05,254,27
405.0666667,1.21265E-05,254,27
421.6,2.02012E-05,254,27
438.1333333,2.43636E-05,254,27
454.6666667,2.24495E-05,254,27
471.2,2.53965E-05,254,27
487.7333333,1.94202E-05,254,27
8.2666667,8.7405E-07,254,27
24.8,1.86332E-08,254,27
41.3333333,0.000165398,254,27
57.8666667,4.40149E-05,254,27
74.4,3.32316E-05,254,27
90.9333333,6.93177E-06,254,27
107.4666667,8.88508E-08,254,27
124,1.04998E-05,254,27
140.5333333,2.65265E-07,254,27
157.0666667,2.9125E-06,254,27
173.6,9.98533E-08,254,27
190.1333333,9.35235E-09,254,27
206.6666667,4.3672E-08,254,27
223.2,1.28161E-06,254,27
239.7333333,7.82791E-08,254,27
256.2666667,2.73727E-07,254,27
272.8,1.85401E-08,254,27
289.3333333,7.37171E-07,254,27
305.8666667,1.32687E-07,254,27
322.4,4.48404E-07,254,27
338.9333333,7.34959E-08,254,27
355.4666667,7.6594E-08,254,27
372,1.29975E-06,254,27
388.5333333,1.02257E-09,254,27
405.0666667,5.66367E-08,254,27
421.6,3.97149E-08,254,27
438.1333333,8.435E-12,254,27
454.6666667,1.20023E-07,254,27
471.2,8.10529E-09,254,27
487.7333333,3.15469E-09,254,27
8.2666667,1.00284E-05,254,27
24.8,2.29582E-05,254,27
41.3333333,6.13569E-05,254,27
57.8666667,2.88505E-06,254,27
74.4,8.78506E-07,254,27
90.9333333,5.389E-08,254,27
107.4666667,6.772E-06,254,27
124,3.66244E-06,254,27
140.5333333,2.39005E-06,254,27
157.0666667,7.77285E-06,254,27
173.6,1.8665E-06,254,27
190.1333333,4.04108E-08,254,27
206.6666667,9.14859E-07,254,27
223.2,4.68709E-07,254,27
239.7333333,3.11917E-06,254,27
256.2666667,1.04297E-06,254,27
272.8,4.20258E-06,254,27
289.3333333,2.08317E-06,254,27
305.8666667,1.41362E-07,254,27
322.4,2.8255E-06,254,27
338.9333333,1.0003E-08,254,27
355.4666667,1.67613E-07,254,27
372,5.29539E-07,254,27
388.5333333,9.21474E-07,254,27
405.0666667,8.07613E-08,254,27
421.6,6.49061E-07,254,27
438.1333333,1.01272E-06,254,27
454.6666667,3.01467E-07,254,27
471.2,5.793E-12,254,27
487.7333333,3.42185E-08,254,27
8.2666667,0.000252852,30,34
24.8,8.15644E-05,30,34
41.3333333,9.82308E-09,30,34
57.8666667,0.000124666,30,34
74.4,1.3462E-05,30,34
90.9333333,1.2172E-06,30,34
107.4666667,2.62972E-05,30,34
124,1.86067E-05,30,34
140.5333333,2.18871E-05,30,34
157.0666667,2.14866E-05,30,34
173.6,2.09799E-05,30,34
190.1333333,2.16635E-05,30,34
206.6666667,2.37234E-05,30,34
223.2,1.89627E-05,30,34
239.7333333,2.10546E-05,30,34
256.2666667,1.76049E-05,30,34
272.8,1.98849E-05,30,34
289.3333333,2.22248E-05,30,34
305.8666667,2.23052E-05,30,34
322.4,1.59799E-05,30,34
338.9333333,2.1717E-05,30,34
355.4666667,2.05874E-05,30,34
372,9.49982E-06,30,34
388.5333333,2.52517E-05,30,34
405.0666667,2.39467E-05,30,34
421.6,1.77991E-05,30,34
438.1333333,1.85652E-05,30,34
454.6666667,2.09413E-05,30,34
471.2,2.16302E-05,30,34
487.7333333,2.17632E-05,30,34
8.2666667,0.000120675,30,34
24.8,3.43848E-05,30,34
41.3333333,6.41891E-06,30,34
57.8666667,2.50244E-05,30,34
74.4,2.44992E-07,30,34
90.9333333,3.61562E-06,30,34
107.4666667,6.91652E-07,30,34
124,1.46687E-06,30,34
140.5333333,1.28224E-06,30,34
157.0666667,1.36068E-06,30,34
173.6,9.49265E-07,30,34
190.1333333,1.22901E-06,30,34
206.6666667,1.8564E-06,30,34
223.2,1.45411E-06,30,34
239.7333333,1.19653E-06,30,34
256.2666667,4.52747E-07,30,34
272.8,8.91794E-07,30,34
289.3333333,9.98898E-07,30,34
305.8666667,1.0105E-06,30,34
322.4,1.8891E-07,30,34
338.9333333,1.66796E-06,30,34
355.4666667,1.22769E-06,30,34
372,1.75086E-09,30,34
388.5333333,2.38267E-06,30,34
405.0666667,2.13292E-06,30,34
421.6,6.76633E-07,30,34
438.1333333,3.98091E-07,30,34
454.6666667,1.26515E-06,30,34
471.2,1.50198E-06,30,34
487.7333333,1.37489E-06,30,34
8.2666667,6.4375E-05,30,34
24.8,4.88919E-07,30,34
41.3333333,4.97305E-07,30,34
57.8666667,1.36367E-06,30,34
74.4,1.72889E-08,30,34
90.9333333,4.92225E-07,30,34
107.4666667,1.20889E-06,30,34
124,1.40604E-06,30,34
140.5333333,5.48825E-06,30,34
157.0666667,7.75507E-08,30,34
173.6,1.76292E-07,30,34
190.1333333,1.37775E-09,30,34
206.6666667,7.12631E-07,30,34
223.2,1.3977E-07,30,34
239.7333333,1.465E-07,30,34
256.2666667,6.10484E-09,30,34
272.8,1.46209E-07,30,34
289.3333333,5.22625E-08,30,34
305.8666667,1.8162E-06,30,34
322.4,4.04634E-08,30,34
338.9333333,8.64363E-08,30,34
355.4666667,9.57928E-07,30,34
372,9.56114E-07,30,34
388.5333333,4.41233E-07,30,34
405.0666667,1.40555E-06,30,34
421.6,1.0751E-09,30,34
438.1333333,8.5775E-08,30,34
454.6666667,2.66304E-09,30,34
471.2,2.72355E-07,30,34
487.7333333,2.45106E-07,30,34
8.2666667,0.000435606,116,23
24.8,0.00066797,116,23
41.3333333,0.000463606,116,23
57.8666667,0.001581048,116,23
74.4,5.17326E-05,116,23
90.9333333,6.72614E-05,116,23
107.4666667,5.20558E-05,116,23
124,0.000109047,116,23
140.5333333,5.18899E-05,116,23
157.0666667,4.43129E-05,116,23
173.6,2.22862E-05,116,23
190.1333333,4.90319E-06,116,23
206.6666667,2.62258E-06,116,23
223.2,1.54296E-06,116,23
239.7333333,2.89104E-06,116,23
256.2666667,2.34785E-06,116,23
272.8,1.29647E-06,116,23
289.3333333,1.30623E-05,116,23
305.8666667,2.04823E-07,116,23
322.4,1.96627E-05,116,23
338.9333333,6.79461E-06,116,23
355.4666667,1.54153E-06,116,23
372,4.27711E-05,116,23
388.5333333,7.63384E-07,116,23
405.0666667,7.48864E-06,116,23
421.6,3.11437E-06,116,23
438.1333333,7.5898E-06,116,23
454.6666667,3.09563E-06,116,23
471.2,1.25106E-05,116,23
487.7333333,7.03751E-06,116,23
8.2666667,0.001668737,116,23
24.8,0.000680748,116,23
41.3333333,0.000659706,116,23
57.8666667,0.000655948,116,23
74.4,0.000151806,116,23
90.9333333,3.9057E-05,116,23
107.4666667,1.28072E-05,116,23
124,6.83441E-05,116,23
140.5333333,3.24317E-05,116,23
157.0666667,3.23746E-05,116,23
173.6,4.45771E-05,116,23
190.1333333,2.23465E-05,116,23
206.6666667,2.12895E-06,116,23
223.2,7.65685E-07,116,23
239.7333333,4.02036E-06,116,23
256.2666667,8.11722E-06,116,23
272.8,7.00105E-06,116,23
289.3333333,1.81627E-06,116,23
305.8666667,2.50364E-07,116,23
322.4,8.89939E-06,116,23
338.9333333,5.08033E-06,116,23
355.4666667,7.6545E-06,116,23
372,1.86452E-05,116,23
388.5333333,2.81936E-05,116,23
405.0666667,2.19337E-07,116,23
421.6,7.46672E-07,116,23
438.1333333,1.08435E-07,116,23
454.6666667,1.72173E-06,116,23
471.2,7.38741E-06,116,23
487.7333333,3.65551E-07,116,23
8.2666667,4.29257E-05,116,23
24.8,0.000102662,116,23
41.3333333,4.79045E-06,116,23
57.8666667,7.25566E-05,116,23
74.4,1.69968E-05,116,23
90.9333333,1.19605E-05,116,23
107.4666667,1.6127E-06,116,23
124,0.000480698,116,23
140.5333333,7.13286E-06,116,23
157.0666667,0.00012342,116,23
173.6,9.13057E-06,116,23
190.1333333,1.02633E-05,116,23
206.6666667,4.27261E-06,116,23
223.2,3.76457E-05,116,23
239.7333333,0.000225157,116,23
256.2666667,4.11907E-05,116,23
272.8,0.000191576,116,23
289.3333333,0.000337102,116,23
305.8666667,3.80953E-07,116,23
322.4,0.00013453,116,23
338.9333333,4.06832E-06,116,23
355.4666667,6.63784E-07,116,23
372,1.50938E-05,116,23
388.5333333,3.31831E-05,116,23
405.0666667,2.44269E-05,116,23
421.6,5.09522E-07,116,23
438.1333333,1.00042E-05,116,23
454.6666667,3.03628E-06,116,23
471.2,2.49834E-05,116,23
487.7333333,1.42045E-05,116,23
8.2666667,4.74658E-05,63,21
24.8,2.80537E-06,63,21
41.3333333,8.25432E-05,63,21
57.8666667,0.000243,63,21
74.4,0.000167227,63,21
90.9333333,0.000156922,63,21
107.4666667,6.298E-05,63,21
124,5.9474E-05,63,21
140.5333333,3.02245E-05,63,21
157.0666667,1.42633E-05,63,21
173.6,2.35461E-05,63,21
190.1333333,3.35731E-05,63,21
206.6666667,3.78189E-05,63,21
223.2,4.16006E-05,63,21
239.7333333,2.92157E-05,63,21
256.2666667,2.34477E-05,63,21
272.8,1.84157E-05,63,21
289.3333333,2.14677E-05,63,21
305.8666667,2.11401E-05,63,21
322.4,2.11371E-05,63,21
338.9333333,2.39166E-05,63,21
355.4666667,2.64841E-05,63,21
372,1.836E-05,63,21
388.5333333,2.41857E-05,63,21
405.0666667,3.80076E-05,63,21
421.6,2.83317E-05,63,21
438.1333333,3.6552E-05,63,21
454.6666667,4.77516E-05,63,21
471.2,2.14597E-05,63,21
487.7333333,2.1179E-05,63,21
8.2666667,0.000339304,63,21
24.8,8.69492E-06,63,21
41.3333333,4.19586E-05,63,21
57.8666667,0.000362753,63,21
74.4,4.52977E-06,63,21
90.9333333,6.19269E-05,63,21
107.4666667,1.00814E-06,63,21
124,1.28159E-06,63,21
140.5333333,6.30444E-06,63,21
157.0666667,1.56104E-05,63,21
173.6,7.39107E-08,63,21
190.1333333,1.98555E-06,63,21
206.6666667,6.78826E-07,63,21
223.2,7.19664E-07,63,21
239.7333333,1.13972E-06,63,21
256.2666667,3.42864E-07,63,21
272.8,3.37745E-06,63,21
289.3333333,5.39439E-07,63,21
305.8666667,3.25049E-06,63,21
322.4,2.88933E-06,63,21
338.9333333,1.63106E-06,63,21
355.4666667,1.12786E-06,63,21
372,1.1028E-06,63,21
388.5333333,5.23576E-07,63,21
405.0666667,3.70405E-06,63,21
421.6,5.41822E-06,63,21
438.1333333,1.78993E-06,63,21
454.6666667,9.67323E-06,63,21
471.2,1.62016E-06,63,21
487.7333333,1.7964E-06,63,21
8.2666667,1.80686E-05,63,21
24.8,5.56256E-06,63,21
41.3333333,4.84374E-07,63,21
57.8666667,3.6387E-05,63,21
74.4,4.04741E-07,63,21
90.9333333,1.0802E-06,63,21
107.4666667,5.55298E-07,63,21
124,3.59302E-05,63,21
140.5333333,0.000173024,63,21
157.0666667,1.59063E-09,63,21
173.6,1.19291E-05,63,21
190.1333333,2.79549E-06,63,21
206.6666667,3.71895E-06,63,21
223.2,4.19601E-06,63,21
239.7333333,1.66809E-06,63,21
256.2666667,2.11744E-06,63,21
272.8,1.38236E-09,63,21
289.3333333,2.24943E-06,63,21
305.8666667,1.01776E-06,63,21
322.4,2.8199E-06,63,21
338.9333333,1.43089E-06,63,21
355.4666667,8.89248E-07,63,21
372,9.91481E-08,63,21
388.5333333,3.33957E-08,63,21
405.0666667,3.34273E-07,63,21
421.6,1.65641E-06,63,21
438.1333333,1.43735E-06,63,21
454.6666667,2.24783E-07,63,21
471.2,1.89567E-08,63,21
487.7333333,7.28994E-07,63,21
8.2666667,0.000119387,53,45
24.8,5.24102E-06,53,45
41.3333333,3.06511E-05,53,45
57.8666667,9.35756E-06,53,45
74.4,1.51418E-07,53,45
90.9333333,1.28493E-05,53,45
107.4666667,8.4388E-06,53,45
124,2.92351E-05,53,45
140.5333333,4.14108E-05,53,45
157.0666667,2.19435E-05,53,45
173.6,2.26973E-05,53,45
190.1333333,1.01472E-05,53,45
206.6666667,1.39607E-05,53,45
223.2,7.40564E-06,53,45
239.7333333,1.54382E-05,53,45
256.2666667,1.12045E-05,53,45
272.8,9.94345E-06,53,45
289.3333333,1.23711E-05,53,45
305.8666667,9.26649E-06,53,45
322.4,1.18937E-05,53,45
338.9333333,4.72731E-06,53,45
355.4666667,2.67919E-05,53,45
372,1.41836E-05,53,45
388.5333333,7.06036E-06,53,45
405.0666667,1.1256E-05,53,45
421.6,1.03223E-05,53,45
438.1333333,7.78722E-06,53,45
454.6666667,1.42562E-05,53,45
471.2,1.23401E-05,53,45
487.7333333,1.01459E-05,53,45
8.2666667,3.09449E-05,53,45
24.8,1.56459E-05,53,45
41.3333333,0.000492822,53,45
57.8666667,5.23903E-07,53,45
74.4,3.04515E-06,53,45
90.9333333,9.78388E-06,53,45
107.4666667,9.49936E-06,53,45
124,3.06198E-05,53,45
140.5333333,1.45623E-05,53,45
157.0666667,5.18151E-06,53,45
173.6,3.07753E-06,53,45
190.1333333,2.39727E-07,53,45
206.6666667,7.86759E-08,53,45
223.2,2.11632E-09,53,45
239.7333333,3.8495E-07,53,45
256.2666667,1.307E-06,53,45
272.8,4.35629E-09,53,45
289.3333333,7.78475E-07,53,45
305.8666667,2.31779E-06,53,45
322.4,7.96949E-08,53,45
338.9333333,3.20693E-10,53,45
355.4666667,2.86028E-06,53,45
372,4.06037E-07,53,45
388.5333333,4.91061E-07,53,45
405.0666667,1.90867E-08,53,45
421.6,1.16613E-07,53,45
438.1333333,3.34018E-07,53,45
454.6666667,2.38822E-07,53,45
471.2,1.33449E-10,53,45
487.7333333,4.2009E-07,53,45
8.2666667,8.24188E-06,53,45
24.8,2.84991E-05,53,45
41.3333333,3.28499E-07,53,45
57.8666667,3.77211E-07,53,45
74.4,5.185E-12,53,45
90.9333333,2.3246E-07,53,45
107.4666667,3.47222E-06,53,45
124,1.60775E-05,53,45
140.5333333,1.34895E-05,53,45
157.0666667,1.06483E-06,53,45
173.6,6.93375E-06,53,45
190.1333333,1.68823E-05,53,45
206.6666667,2.08861E-06,53,45
223.2,1.21469E-06,53,45
239.7333333,9.76176E-08,53,45
256.2666667,3.09996E-06,53,45
272.8,3.60599E-06,53,45
289.3333333,5.80622E-06,53,45
305.8666667,4.4104E-06,53,45
322.4,4.71781E-07,53,45
338.9333333,1.85721E-07,53,45
355.4666667,6.16968E-08,53,45
372,1.1374E-06,53,45
388.5333333,9.64069E-07,53,45
405.0666667,3.40724E-08,53,45
421.6,4.19698E-07,53,45
438.1333333,2.4257E-07,53,45
454.6666667,4.27858E-08,53,45
471.2,1.88386E-10,53,45
487.7333333,1.41524E-07,53,45
8.2666667,9.89099E-05,115,30
24.8,0.000139779,115,30
41.3333333,6.68176E-07,115,30
57.8666667,0.00015308,115,30
74.4,3.32031E-05,115,30
90.9333333,2.27039E-06,115,30
107.4666667,1.8584E-05,115,30
124,7.37115E-06,115,30
140.5333333,9.80712E-06,115,30
157.0666667,1.61341E-05,115,30
173.6,1.38938E-05,115,30
190.1333333,1.5083E-05,115,30
206.6666667,1.20257E-05,115,30
223.2,1.08727E-05,115,30
239.7333333,1.57487E-05,115,30
256.2666667,1.42325E-05,115,30
272.8,1.28547E-05,115,30
289.3333333,1.36285E-05,115,30
305.8666667,1.19746E-05,115,30
322.4,1.17914E-05,115,30
338.9333333,1.65109E-05,115,30
355.4666667,1.25617E-05,115,30
372,2.14976E-05,115,30
388.5333333,1.19712E-05,115,30
405.0666667,1.10083E-05,115,30
421.6,2.1333E-05,115,30
438.1333333,1.19611E-05,115,30
454.6666667,1.07337E-05,115,30
471.2,1.32744E-05,115,30
487.7333333,1.33502E-05,115,30
8.2666667,0.00084244,115,30
24.8,1.38397E-05,115,30
41.3333333,4.08431E-05,115,30
57.8666667,2.82019E-05,115,30
74.4,5.60063E-05,115,30
90.9333333,1.44886E-05,115,30
107.4666667,1.3152E-06,115,30
124,1.79793E-06,115,30
140.5333333,1.60496E-05,115,30
157.0666667,9.5058E-08,115,30
173.6,1.13746E-05,115,30
190.1333333,3.63627E-06,115,30
206.6666667,2.33068E-06,115,30
223.2,7.93273E-07,115,30
239.7333333,5.14591E-06,115,30
256.2666667,3.33261E-06,115,30
272.8,2.99623E-06,115,30
289.3333333,1.76879E-06,115,30
305.8666667,2.02025E-06,115,30
322.4,2.6804E-06,115,30
338.9333333,3.64343E-06,115,30
355.4666667,2.70948E-06,115,30
372,4.79645E-06,115,30
388.5333333,1.49951E-06,115,30
405.0666667,2.20146E-06,115,30
421.6,3.63567E-06,115,30
438.1333333,1.53086E-06,115,30
454.6666667,4.33212E-06,115,30
471.2,3.66846E-06,115,30
487.7333333,2.29435E-06,115,30
8.2666667,0.000608748,115,30
24.8,8.15979E-07,115,30
41.3333333,1.15473E-05,115,30
57.8666667,1.02731E-06,115,30
74.4,1.24344E-07,115,30
90.9333333,3.61357E-07,115,30
107.4666667,6.80665E-07,115,30
124,1.05327E-07,115,30
140.5333333,3.14273E-06,115,30
157.0666667,8.12509E-08,115,30
173.6,7.51865E-09,115,30
190.1333333,4.15445E-06,115,30
206.6666667,1.88711E-07,115,30
223.2,4.05305E-07,115,30
239.7333333,1.6349E-07,115,30
256.2666667,3.85368E-07,115,30
272.8,6.30782E-07,115,30
289.3333333,3.16584E-06,115,30
305.8666667,2.38093E-06,115,30
322.4,6.96476E-08,115,30
338.9333333,2.55259E-06,115,30
355.4666667,3.06293E-07,115,30
372,1.90932E-06,115,30
388.5333333,5.92354E-08,115,30
405.0666667,1.61601E-07,115,30
421.6,5.60573E-07,115,30
438.1333333,2.15873E-07,115,30
454.6666667,6.77226E-07,115,30
471.2,1.01789E-07,115,30
487.7333333,2.17616E-07,115,30
8.2666667,0.004144803,111,28
24.8,2.81115E-06,111,28
41.3333333,9.77371E-07,111,28
57.8666667,0.000215883,111,28
74.4,5.32576E-05,111,28
90.9333333,2.386E-07,111,28
107.4666667,5.7395E-06,111,28
124,3.55748E-07,111,28
140.5333333,1.26049E-05,111,28
157.0666667,4.86208E-06,111,28
173.6,3.66161E-06,111,28
190.1333333,1.09361E-05,111,28
206.6666667,2.89573E-05,111,28
223.2,1.75567E-05,111,28
239.7333333,1.97915E-05,111,28
256.2666667,1.14152E-05,111,28
272.8,1.99621E-05,111,28
289.3333333,1.85911E-05,111,28
305.8666667,2.89843E-05,111,28
322.4,1.11985E-05,111,28
338.9333333,1.16692E-05,111,28
355.4666667,1.88917E-05,111,28
372,2.32909E-05,111,28
388.5333333,4.92737E-05,111,28
405.0666667,3.72019E-05,111,28
421.6,2.42696E-05,111,28
438.1333333,3.8984E-05,111,28
454.6666667,3.67693E-05,111,28
471.2,3.08882E-05,111,28
487.7333333,2.17935E-05,111,28
8.2666667,0.000200151,111,28
24.8,6.74384E-05,111,28
41.3333333,0.000211562,111,28
57.8666667,0.000217263,111,28
74.4,4.29773E-05,111,28
90.9333333,5.39004E-05,111,28
107.4666667,7.896E-05,111,28
124,2.41231E-06,111,28
140.5333333,1.47751E-05,111,28
157.0666667,3.52006E-06,111,28
173.6,8.89686E-07,111,28
190.1333333,1.57799E-06,111,28
206.6666667,5.99466E-06,111,28
223.2,1.83414E-06,111,28
239.7333333,1.50461E-06,111,28
256.2666667,1.85559E-06,111,28
272.8,2.87688E-06,111,28
289.3333333,3.82038E-07,111,28
305.8666667,5.87397E-07,111,28
322.4,2.40345E-06,111,28
338.9333333,3.156E-06,111,28
355.4666667,8.00777E-08,111,28
372,1.23729E-06,111,28
388.5333333,4.85695E-07,111,28
405.0666667,2.1053E-07,111,28
421.6,4.73435E-08,111,28
438.1333333,1.0197E-07,111,28
454.6666667,6.43015E-09,111,28
471.2,1.02579E-06,111,28
487.7333333,1.91932E-06,111,28
8.2666667,9.65834E-06,111,28
24.8,3.29017E-06,111,28
41.3333333,5.99573E-05,111,28
57.8666667,0.000106633,111,28
74.4,3.50902E-06,111,28
90.9333333,1.1299E-08,111,28
107.4666667,8.08179E-07,111,28
124,4.80626E-07,111,28
140.5333333,4.52161E-07,111,28
157.0666667,1.99968E-05,111,28
173.6,1.09331E-05,111,28
190.1333333,4.40306E-07,111,28
206.6666667,5.21432E-08,111,28
223.2,7.8336E-09,111,28
239.7333333,8.56992E-07,111,28
256.2666667,4.40402E-10,111,28
272.8,1.46781E-05,111,28
289.3333333,2.55156E-05,111,28
305.8666667,1.61609E-06,111,28
322.4,5.06807E-07,111,28
338.9333333,5.03668E-07,111,28
355.4666667,1.15795E-06,111,28
372,1.8224E-06,111,28
388.5333333,1.02915E-07,111,28
405.0666667,1.02469E-05,111,28
421.6,6.25387E-08,111,28
438.1333333,3.72435E-09,111,28
454.6666667,3.23748E-06,111,28
471.2,9.20355E-07,111,28
487.7333333,9.40705E-08,111,28
8.4,9.11219E-05,34,49
25.2,2.10068E-05,34,49
42,5.86592E-05,34,49
58.8,3.03451E-06,34,49
75.6,2.94111E-05,34,49
92.4,8.83912E-06,34,49
109.2,1.30462E-06,34,49
126,1.07596E-05,34,49
142.8,2.65247E-07,34,49
159.6,4.05948E-05,34,49
176.4,3.44049E-05,34,49
193.2,1.27829E-05,34,49
210,2.0808E-05,34,49
226.8,1.64312E-05,34,49
243.6,1.92042E-05,34,49
260.4,1.38708E-05,34,49
277.2,1.61336E-05,34,49
294,3.05679E-05,34,49
310.8,5.82224E-05,34,49
327.6,1.49098E-05,34,49
344.4,1.41666E-05,34,49
361.2,5.26302E-05,34,49
378,6.14588E-06,34,49
394.8,9.43549E-06,34,49
411.6,2.63625E-06,34,49
428.4,2.29272E-05,34,49
445.2,2.01187E-05,34,49
462,2.52333E-05,34,49
478.8,1.85987E-05,34,49
495.6,9.66065E-06,34,49
8.4,1.09035E-05,34,49
25.2,3.70336E-07,34,49
42,1.4754E-05,34,49
58.8,1.09492E-05,34,49
75.6,4.3854E-06,34,49
92.4,9.34772E-06,34,49
109.2,5.61664E-08,34,49
126,1.54697E-07,34,49
142.8,5.38238E-05,34,49
159.6,5.09506E-05,34,49
176.4,3.41103E-07,34,49
193.2,1.40788E-08,34,49
210,9.70646E-09,34,49
226.8,1.79213E-06,34,49
243.6,1.58009E-07,34,49
260.4,5.64887E-07,34,49
277.2,6.76683E-07,34,49
294,1.00266E-07,34,49
310.8,5.79914E-06,34,49
327.6,3.29691E-06,34,49
344.4,1.15766E-06,34,49
361.2,5.13866E-06,34,49
378,2.09861E-06,34,49
394.8,2.96737E-06,34,49
411.6,3.16854E-07,34,49
428.4,8.02213E-07,34,49
445.2,8.61052E-08,34,49
462,3.15121E-09,34,49
478.8,4.8517E-06,34,49
495.6,1.4924E-07,34,49
8.4,6.72794E-05,34,49
25.2,2.31098E-08,34,49
42,4.03274E-06,34,49
58.8,3.06147E-06,34,49
75.6,1.57619E-05,34,49
92.4,2.80685E-06,34,49
109.2,3.78483E-05,34,49
126,2.44981E-06,34,49
142.8,0.000821385,34,49
159.6,0.000190209,34,49
176.4,0.000265377,34,49
193.2,9.41868E-05,34,49
210,4.25092E-05,34,49
226.8,7.0036E-06,34,49
243.6,2.71909E-05,34,49
260.4,3.13855E-05,34,49
277.2,4.27124E-05,34,49
294,4.72705E-06,34,49
310.8,2.89089E-06,34,49
327.6,3.48727E-06,34,49
344.4,2.35878E-06,34,49
361.2,1.93682E-08,34,49
378,8.71925E-06,34,49
394.8,4.60983E-08,34,49
411.6,3.20317E-07,34,49
428.4,1.76077E-05,34,49
445.2,3.2087E-05,34,49
462,1.27249E-06,34,49
478.8,1.98035E-06,34,49
495.6,1.56583E-06,34,49
8.2666667,2.56109E-05,233,36
24.8,7.97475E-05,233,36
41.3333333,3.39765E-05,233,36
57.8666667,1.20211E-05,233,36
74.4,2.23253E-06,233,36
90.9333333,9.95693E-06,233,36
107.4666667,8.24865E-05,233,36
124,2.87698E-05,233,36
140.5333333,2.20132E-05,233,36
157.0666667,2.04302E-05,233,36
173.6,3.65949E-05,233,36
190.1333333,3.75606E-05,233,36
206.6666667,2.29408E-05,233,36
223.2,1.17708E-05,233,36
239.7333333,2.14465E-05,233,36
256.2666667,1.95828E-05,233,36
272.8,2.14902E-05,233,36
289.3333333,1.09012E-05,233,36
305.8666667,3.36415E-05,233,36
322.4,1.30766E-05,233,36
338.9333333,5.47142E-07,233,36
355.4666667,6.2585E-05,233,36
372,8.48885E-06,233,36
388.5333333,2.73228E-05,233,36
405.0666667,2.47932E-05,233,36
421.6,7.41315E-06,233,36
438.1333333,3.18676E-05,233,36
