x,y,interior ,borde,model.k,model.G,model.c,BN,BS,Be,Bo,columna_DIR1,columna_DIR2,columna_NEU1,columna_NEU2,columna_ROB1,columna_ROB2,PHI_temp,Q_tempx,Q_tempy
0,0.3333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,94.06428955541745,0
0,0.5,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,90.07786846274917,0
0,0.6666666666666666,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,94.06428955541745,0
0,0.8333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,107.6868901045273,0
0,1,0,1,5,30,1,0,0,1,1,1,0,1,50,0,0,0,138.0092250708509,0
0.1666666666666667,0,0,1,5,30,1,1,0,0,0,0,0,1,50,0,0,-4.6003075023617,121.2149189957046,-30.32233496632355
0.1666666666666667,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.589563003484248,102.136153146211,-21.97246775771677
0.1666666666666667,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.135476318513915,92.00748952040614,-8.804510820889126
0.1666666666666667,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.002595615424973,88.84166367136631,6.661338147750939e-15
0.1666666666666667,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.135476318513916,92.0074895204061,8.804510820889092
0.1666666666666667,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.589563003484246,102.1361531462109,21.97246775771673
0.1666666666666667,1,0,1,5,30,1,0,0,1,0,0,0,1,50,0,0,-4.600307502361698,121.2149189957046,30.32233496632355
0.3333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,50,0,0,-8.080994599713643,95.75156083618847,-38.1575316989873
0.3333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.809076876414066,90.70273703724028,-29.20742947529851
0.3333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.133832634693742,85.99900442818756,-13.29448947484469
0.3333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-5.922777578091087,84.26737198007814,-3.996802888650564e-14
0.3333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.133832634693739,85.9990044281875,13.29448947484462
0.3333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.809076876414061,90.7027370372402,29.2074294752985
0.3333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,50,0,0,-8.080994599713639,95.75156083618842,38.15753169898731
0.5,0,0,1,5,30,1,1,0,0,0,0,0,1,50,0,0,-10.98374489144093,80.9178033903253,-40.41998256421991
0.5,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.636412139300266,79.42813383302546,-31.72502416571767
0.5,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.868743280393085,77.49619142184898,-15.23987587805128
0.5,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.620420414096847,76.69796745912691,-5.329070518200751e-14
0.5,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.868743280393081,77.49619142184896,15.23987587805118
0.5,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.636412139300258,79.42813383302537,31.72502416571764
0.5,1,0,1,5,30,1,0,0,1,0,0,0,1,50,0,0,-10.98374489144092,80.91780339032523,40.41998256421996
0.6666666666666666,0,0,1,5,30,1,1,0,0,0,0,0,1,50,0,0,-13.47551482573533,69.51292841123028,-41.13687081358699
0.6666666666666666,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.10428579861576,69.03707089287055,-32.62904144377485
0.6666666666666666,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.30024539615034,68.29019436384402,-16.02465584874323
0.6666666666666666,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.03597540869955,67.95821483194901,-5.329070518200751e-14
0.6666666666666666,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.30024539615034,68.29019436384399,16.02465584874307
0.6666666666666666,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.10428579861575,69.03707089287053,32.62904144377477
0.6666666666666666,1,0,1,5,30,1,0,0,1,0,0,0,1,50,0,0,-13.47551482573532,69.51292841123028,41.13687081358703
0.8333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,50,0,0,-15.61794011885628,59.44595140447278,-41.37169760093937
0.8333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-14.2388835321583,59.3005662461206,-32.94775821310392
0.8333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.42142290464935,59.04869027739559,-16.31873193897282
0.8333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.15096806956011,58.93204877893655,-7.993605777301127e-14
0.8333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.42142290464935,59.04869027739552,16.31873193897269
0.8333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-14.23888353215829,59.30056624612065,32.94775821310391
0.8333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,50,0,0,-15.61794011885627,59.44595140447282,41.37169760093947
1,0,0,1,5,30,1,1,1,0,0,0,0,1,50,0,0,-17.43857825270018,54.61914401531703,-41.42764113029136
1,0.1666666666666667,0,1,5,30,1,0,1,0,0,0,0,1,50,0,0,-16.05765688169047,54.56320048596504,-33.02630257085205
1,0.3333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,50,0,0,-15.23682474797671,54.46205529982076,-16.39317331592728
1,0.5,0,1,5,30,1,0,1,0,0,0,0,1,50,0,0,-14.96477866062865,54.41431773205613,-1.06581410364015e-13
1,0.6666666666666666,0,1,5,30,1,0,1,0,0,0,0,1,50,0,0,-15.2368247479767,54.46205529982071,16.39317331592718
1,0.8333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,50,0,0,-16.05765688169046,54.56320048596509,33.02630257085205
1,1,0,1,5,30,1,0,1,1,0,0,0,1,50,0,0,-17.43857825270018,54.61914401531698,41.42764113029136
0,0,0,1,5,30,1,1,0,0,1,1,0,1,55,0,0,0,154.3763312492017,0
0,0.1666666666666667,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,121.0217627862458,0
0,0.3333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,106.0369021822248,0
0,0.5,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,101.6518389802897,0
0,0.6666666666666666,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,106.0369021822248,0
0,0.8333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,121.0217627862457,0
0,1,0,1,5,30,1,0,0,1,1,1,0,1,55,0,0,0,154.3763312492016,0
0.1666666666666667,0,0,1,5,30,1,1,0,0,0,0,0,1,55,0,0,-5.145877708306725,135.6597228545165,-33.35456846295589
0.1666666666666667,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.034058759541528,114.6730804200735,-24.16971453348845
0.1666666666666667,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.534563406074162,103.5315504316881,-9.684961902978051
0.1666666666666667,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.388394632676325,100.0491419977443,-1.332267629550188e-14
0.1666666666666667,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.534563406074161,103.5315504316881,9.684961902977983
0.1666666666666667,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.034058759541524,114.6730804200734,24.16971453348839
0.1666666666666667,1,0,1,5,30,1,0,0,1,0,0,0,1,55,0,0,-5.14587770830672,135.6597228545164,33.35456846295588
0.3333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,55,0,0,-9.043981523634432,107.1700644556869,-41.97328486888601
0.3333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-7.644872028004898,101.6163582768439,-32.12817242282838
0.3333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.90210336211254,96.44225240688587,-14.62393842232918
0.3333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.66994279984962,94.53745671396545,-5.329070518200751e-14
0.3333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-6.902103362112537,96.44225240688583,14.62393842232907
0.3333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-7.644872028004891,101.6163582768438,32.12817242282832
0.3333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,55,0,0,-9.043981523634425,107.1700644556868,41.973284868886
0.5,0,0,1,5,30,1,1,0,0,0,0,0,1,55,0,0,-12.29054867201918,90.38320766151935,-44.46198082064183
0.5,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-10.80848264466445,88.74457114848951,-34.89752658228946
0.5,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.964046899866551,86.61943449619538,-16.76386346585648
0.5,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.690891746940688,85.7413881372011,-5.329070518200751e-14
0.5,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.964046899866547,86.61943449619535,16.76386346585632
0.5,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-10.80848264466444,88.7445711484894,34.89752658228937
0.5,1,0,1,5,30,1,0,0,1,0,0,0,1,55,0,0,-12.29054867201917,90.38320766151926,44.46198082064187
0.6666666666666666,0,0,1,5,30,1,1,0,0,0,0,0,1,55,0,0,-15.06952870106906,77.37575282486431,-45.25055789494568
0.6666666666666666,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.56117677123753,76.85230955466857,-35.89194558815235
0.6666666666666666,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.67673232852557,76.03074537273947,-17.62712143361759
0.6666666666666666,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.38603534232969,75.66556788765493,-7.993605777301127e-14
0.6666666666666666,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.67673232852556,76.03074537273945,17.62712143361738
0.6666666666666666,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.56117677123752,76.85230955466862,35.89194558815224
0.6666666666666666,1,0,1,5,30,1,0,0,1,0,0,0,1,55,0,0,-15.06952870106904,77.37575282486439,45.25055789494573
0.8333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,55,0,0,-17.4489321936768,65.84504982207226,-45.5088673610333
0.8333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.93196994830902,65.68512614788493,-36.24253403441428
0.8333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.03276325804918,65.40806258228741,-17.95060513287012
0.8333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-14.73526293945102,65.27975693398247,-7.993605777301127e-14
0.8333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.03276325804918,65.40806258228739,17.95060513287001
0.8333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.93196994830902,65.68512614788503,36.24253403441431
0.8333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,55,0,0,-17.4489321936768,65.84504982207244,45.5088673610334
1,0,0,1,5,30,1,1,1,0,0,0,0,1,55,0,0,-19.45919868920721,60.30799486591214,-45.57040524332033
1,0.1666666666666667,0,1,5,30,1,0,1,0,0,0,0,1,55,0,0,-17.94018518109653,60.24645698362512,-36.32893282793719
1,0.3333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,55,0,0,-17.03726983401139,60.13519727886634,-18.03249064752004
1,0.5,0,1,5,30,1,0,1,0,0,0,0,1,55,0,0,-16.73801913792853,60.08268595432526,-1.06581410364015e-13
1,0.6666666666666666,0,1,5,30,1,0,1,0,0,0,0,1,55,0,0,-17.03726983401139,60.13519727886629,18.03249064751994
1,0.8333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,55,0,0,-17.94018518109652,60.24645698362512,36.32893282793729
1,1,0,1,5,30,1,0,1,1,0,0,0,1,55,0,0,-19.45919868920721,60.30799486591225,45.57040524332054
0,0,0,1,5,30,1,1,0,0,1,1,0,1,60,0,0,0,170.7434374275525,0
0,0.1666666666666667,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,134.3566354679642,0
0,0.3333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,118.0095148090322,0
0,0.5,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,113.2258094978303,0
0,0.6666666666666666,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,118.0095148090322,0
0,0.8333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,134.3566354679641,0
0,1,0,1,5,30,1,0,0,1,1,1,0,1,60,0,0,0,170.7434374275524,0
0.1666666666666667,0,0,1,5,30,1,1,0,0,0,0,0,1,60,0,0,-5.69144791425175,150.1045267133283,-36.38680195958823
0.1666666666666667,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.478554515598809,127.2100076939359,-26.36696130926012
0.1666666666666667,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.933650493634409,115.0556113429701,-10.56541298506698
0.1666666666666667,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.774193649927677,111.2566203241223,0
0.1666666666666667,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-3.933650493634409,115.0556113429701,10.56541298506691
0.1666666666666667,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.478554515598804,127.2100076939359,26.36696130926007
0.1666666666666667,1,0,1,5,30,1,0,0,1,0,0,0,1,60,0,0,-5.691447914251746,150.1045267133283,36.38680195958824
0.3333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,60,0,0,-10.00696844755522,118.5885680751853,-45.78903803878467
0.3333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.480667179595731,112.5299795164475,-35.0489153703582
0.3333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-7.67037408953134,106.8855003855842,-15.95338736981366
0.3333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-7.417108021608153,104.8075414478528,-5.329070518200751e-14
0.3333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-7.670374089531337,106.8855003855842,15.95338736981356
0.3333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.480667179595724,112.5299795164474,35.04891537035819
0.3333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,60,0,0,-10.00696844755522,118.5885680751852,45.78903803878477
0.5,0,0,1,5,30,1,1,0,0,0,0,0,1,60,0,0,-13.59735245259744,99.8486119327135,-48.5039790770639
0.5,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.98055315002864,98.06100846395358,-38.07002899886124
0.5,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.05935051934002,95.7426775705418,-18.28785105366163
0.5,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-10.76136307978453,94.78480881527534,-7.993605777301127e-14
0.5,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.05935051934002,95.74267757054174,18.28785105366142
0.5,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.98055315002863,98.06100846395346,38.07002899886113
0.5,1,0,1,5,30,1,0,0,1,0,0,0,1,60,0,0,-13.59735245259743,99.84861193271328,48.50397907706394
0.6666666666666666,0,0,1,5,30,1,1,0,0,0,0,0,1,60,0,0,-16.66354257640279,85.23857723849844,-49.36424497630448
0.6666666666666666,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.0180677438593,84.66754821646674,-39.1548497325299
0.6666666666666666,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-14.05321926090079,83.77129638163493,-19.22958701849192
0.6666666666666666,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.73609527595984,83.37292094336092,-1.06581410364015e-13
0.6666666666666666,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-14.05321926090079,83.77129638163488,19.22958701849168
0.6666666666666666,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.01806774385929,84.66754821646674,39.15484973252974
0.6666666666666666,1,0,1,5,30,1,0,0,1,0,0,0,1,60,0,0,-16.66354257640277,85.23857723849851,49.36424497630442
0.8333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,60,0,0,-19.27992426849733,72.24414823967196,-49.64603712112729
0.8333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-17.62505636445976,72.06968604964939,-39.53730985572476
0.8333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-16.64410361144902,71.76743488717933,-19.58247832676744
0.8333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-16.31955780934193,71.62746508902846,-1.06581410364015e-13
0.8333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-16.64410361144901,71.76743488717938,19.58247832676723
0.8333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-17.62505636445974,72.06968604964946,39.53730985572475
0.8333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,60,0,0,-19.27992426849733,72.24414823967206,49.64603712112749
1,0,0,1,5,30,1,1,1,0,0,0,0,1,60,0,0,-21.47981912571425,65.99684571650752,-49.71316935634962
1,0.1666666666666667,0,1,5,30,1,0,1,0,0,0,0,1,60,0,0,-19.8227134805026,65.92971348128519,-39.63156308502253
1,0.3333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,60,0,0,-18.83771492004608,65.80833925791197,-19.67180797911283
1,0.5,0,1,5,30,1,0,1,0,0,0,0,1,60,0,0,-18.51125961522841,65.75105417659441,-5.329070518200751e-14
1,0.6666666666666666,0,1,5,30,1,0,1,0,0,0,0,1,60,0,0,-18.83771492004608,65.80833925791208,19.67180797911267
1,0.8333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,60,0,0,-19.82271348050259,65.92971348128529,39.63156308502241
1,1,0,1,5,30,1,0,1,1,0,0,0,1,60,0,0,-21.47981912571424,65.99684571650741,49.71316935634961
0,0,0,1,5,30,1,1,0,0,1,1,0,1,65,0,0,0,187.1105436059032,0
0,0.1666666666666667,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,147.6915081496826,0
0,0.3333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,129.9821274358396,0
0,0.5,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,124.7997800153709,0
0,0.6666666666666666,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,129.9821274358396,0
0,0.8333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,147.6915081496825,0
0,1,0,1,5,30,1,0,0,1,1,1,0,1,65,0,0,0,187.1105436059031,0
0.1666666666666667,0,0,1,5,30,1,1,0,0,0,0,0,1,65,0,0,-6.237018120196774,164.5493305721402,-39.41903545622056
0.1666666666666667,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.923050271656089,139.7469349677985,-28.56420808503178
0.1666666666666667,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.332737581194656,126.5796722542521,-11.44586406715587
0.1666666666666667,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.159992667179031,122.4640986505004,0
0.1666666666666667,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.332737581194656,126.5796722542521,11.44586406715581
0.1666666666666667,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.923050271656085,139.7469349677984,28.56420808503174
0.1666666666666667,1,0,1,5,30,1,0,0,1,0,0,0,1,65,0,0,-6.237018120196772,164.5493305721401,39.41903545622061
0.3333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,65,0,0,-10.96995537147601,130.0070716946838,-49.60479120868347
0.3333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.316462331186564,123.4436007560512,-37.96965831788808
0.3333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.438644816950141,117.3287483642826,-17.28283631729811
0.3333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.16427324336669,115.0776261817403,-2.664535259100376e-14
0.3333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-8.43864481695014,117.3287483642825,17.28283631729801
0.3333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-9.316462331186557,123.4436007560511,37.96965831788805
0.3333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,65,0,0,-10.96995537147601,130.0070716946837,49.60479120868356
0.5,0,0,1,5,30,1,1,0,0,0,0,0,1,65,0,0,-14.90415623317569,109.3140162039075,-52.54597733348586
0.5,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.15262365539283,107.3774457794177,-41.24253141543297
0.5,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.15465413881349,104.8659206448883,-19.81183864146672
0.5,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-11.83183441262838,103.8282294933496,-7.993605777301127e-14
0.5,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-12.15465413881349,104.8659206448882,19.81183864146657
0.5,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-13.15262365539282,107.3774457794176,41.24253141543288
0.5,1,0,1,5,30,1,0,0,1,0,0,0,1,65,0,0,-14.90415623317568,109.3140162039074,52.54597733348585
0.6666666666666666,0,0,1,5,30,1,1,0,0,0,0,0,1,65,0,0,-18.25755645173652,93.10140165213255,-53.47793205766307
0.6666666666666666,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-16.47495871648108,92.48278687826486,-42.4177538769073
0.6666666666666666,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.42970619327603,91.51184739053036,-20.83205260336623
0.6666666666666666,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.08615520959,91.0802739990669,-1.06581410364015e-13
0.6666666666666666,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-15.42970619327602,91.51184739053039,20.83205260336601
0.6666666666666666,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-16.47495871648107,92.48278687826482,42.41775387690718
0.6666666666666666,1,0,1,5,30,1,0,0,1,0,0,0,1,65,0,0,-18.2575564517365,93.10140165213255,53.47793205766306
0.8333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,65,0,0,-21.11091634331786,78.64324665727163,-53.78320688122122
0.8333333333333333,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-19.31814278061049,78.45424595141382,-42.83208567703515
0.8333333333333333,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-18.25544396484885,78.12680719207121,-21.21435152066468
0.8333333333333333,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-17.90385267923284,77.97517324407448,-5.329070518200751e-14
0.8333333333333333,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-18.25544396484885,78.12680719207121,21.21435152066447
0.8333333333333333,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-19.31814278061047,78.45424595141382,42.83208567703503
0.8333333333333333,1,0,1,5,30,1,0,0,1,0,0,0,1,65,0,0,-21.11091634331785,78.64324665727169,53.78320688122132
1,0,0,1,5,30,1,1,1,0,0,0,0,1,65,0,0,-23.50043956222129,71.68569656710289,-53.85593346937869
1,0.1666666666666667,0,1,5,30,1,0,1,0,0,0,0,1,65,0,0,-21.70524177990867,71.61296997894543,-42.93419334210771
1,0.3333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,65,0,0,-20.63816000608078,71.48148123695776,-21.31112531070557
1,0.5,0,1,5,30,1,0,1,0,0,0,0,1,65,0,0,-20.2845000925283,71.41942239886366,-1.06581410364015e-13
1,0.6666666666666666,0,1,5,30,1,0,1,0,0,0,0,1,65,0,0,-20.63816000608077,71.48148123695766,21.31112531070535
1,0.8333333333333333,0,1,5,30,1,0,1,0,0,0,0,1,65,0,0,-21.70524177990865,71.61296997894543,42.93419334210765
1,1,0,1,5,30,1,0,1,1,0,0,0,1,65,0,0,-23.50043956222128,71.68569656710289,53.85593346937879
0,0,0,1,5,30,1,1,0,0,1,1,0,1,70,0,0,0,203.4776497842539,0
0,0.1666666666666667,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,161.026380831401,0
0,0.3333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,141.954740062647,0
0,0.5,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,136.3737505329115,0
0,0.6666666666666666,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,141.9547400626471,0
0,0.8333333333333333,0,1,5,30,1,0,0,0,1,1,0,0,0,0,0,0,161.0263808314009,0
0,1,0,1,5,30,1,0,0,1,1,1,0,1,70,0,0,0,203.4776497842539,0
0.1666666666666667,0,0,1,5,30,1,1,0,0,0,0,0,1,70,0,0,-6.782588326141799,178.994134430952,-42.45126895285292
0.1666666666666667,0.1666666666666667,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-5.367546027713368,152.2838622416609,-30.76145486080345
0.1666666666666667,0.3333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.731824668754903,138.1037331655341,-12.32631514924477
0.1666666666666667,0.5,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.545791684430384,133.6715769768784,1.332267629550188e-14
0.1666666666666667,0.6666666666666666,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-4.731824668754903,138.1037331655341,12.32631514924472
0.1666666666666667,0.8333333333333333,1,0,5,30,1,0,0,0,0,0,0,0,0,0,0,-5.367546027713365,152.2838622416608,30.76145486080341
0.1666666666666667,1,0,1,5,30,1,0,0,1,0,0,0,1,70,0,0,-6.782588326141798,178.994134430952,42.45126895285296
0.3333333333333333,0,0,1,5,30,1,1,0,0,0,0,0,1,70,0,0,-11.9329422953968,141.4255753141822,-53.42054437858215
